source,target,tgt_lng
Smooth Quarterstaff,平滑細杖（优雅节杖）,zh-CN
Smuggler Coat,走私者外套,zh-CN
Snake Idol,蝮蛇魔偶（毒蛇雕像）,zh-CN
Snakebite,蝮吻,zh-CN
Snakepit,蛇巢（蛇穴）,zh-CN
Snakewood Greathammer,蛇木巨錘（蛇纹大锤）,zh-CN
Snakewood Shortbow,蛇木短弓（蛇纹短弓）,zh-CN
Snap,迸裂（激变）,zh-CN
Snipe,狙击,zh-CN
Sniper,狙击手,zh-CN
Sniper's Mark,狙擊者印記（狙击印记）,zh-CN
Snowfall,雪域（永雪冰域）,zh-CN
Snowpiercer,冰雪穿透（破雪者）,zh-CN
Soaring Ground,怒號地面（腾飞之地）,zh-CN
Soaring Mask,翱翔之面（翱翔面具）,zh-CN
Soaring Midnight,午夜飛掠（午夜翱翔）,zh-CN
Soaring Spear,展翼長矛（翱翔战矛）,zh-CN
Soaring Targe,翱翔圆盾,zh-CN
Socket-bound Augments,插槽綁定增幅（插槽绑定的增幅器）,zh-CN
Solar Amulet,日耀項鍊（日曜项链）,zh-CN
Solar Orb,日耀球（日曜球）,zh-CN
Soldier Cuirass,士兵胸甲,zh-CN
Soldier Greathelm,士兵巨盔（兵卒巨盔）,zh-CN
Soldier Helm,士兵之盔（士兵头盔）,zh-CN
Soldiering Sabatons,軍旅鎧靴（士兵战靴）,zh-CN
Sole Purpose,唯一使命（唯一目的）,zh-CN
Solemn Maul,莊嚴重錘（肃穆巨锤）,zh-CN
Solid Mask,坚固之面,zh-CN
Solus Ipse,唯我論（形单影只）,zh-CN
Sombre Gloves,暗淡手套（肃穆手套）,zh-CN
Something in the Water,水中之物（水中有物）,zh-CN
Sorcerer's Scar,術者之痕（巫师之疤）,zh-CN
Sorceress,女術者（魔巫）,zh-CN
Sorcerous Tiara,巫術頭冠（法术冠冕）,zh-CN
Sorcery Ward,巫術護盾（元素结界）,zh-CN
Soul Bloom,靈魂綻放（灵魂盛放）,zh-CN
Soul Core,靈魂核心（灵核）,zh-CN
Soul Core of Atmohua,艾特瑪哈靈魂核心（阿特莫瓦的灵核）,zh-CN
Soul Core of Azcapa,艾斯卡巴靈魂核心（阿兹卡帕的灵核）,zh-CN
Soul Core of Cholotl,斯拉托靈魂核心（查罗特的灵核）,zh-CN
Soul Core of Citaqualotl,希特克拉多靈魂核心（奇塔夸雷特的灵核）,zh-CN
Soul Core of Jiquani,吉卡尼靈魂核心（佳华尼的灵核）,zh-CN
Soul Core of Opiloti,歐派理堤靈魂核心（欧佩罗蒂的灵核）,zh-CN
Soul Core of Puhuarte,普希瓦爾靈魂核心（普华特的灵核）,zh-CN
Soul Core of Quipolatl,克特帕托靈魂核心（奎波拉特尔的灵核）,zh-CN
Soul Core of Tacati,特卡蒂靈魂核心（塔卡提的灵核）,zh-CN
Soul Core of Ticaba,堤卡巴靈魂核心（提卡巴的灵核）,zh-CN
Soul Core of Topotante,塔普塔特靈魂核心（托钵塔特的灵核）,zh-CN
Soul Core of Tzamoto,薩摩特靈魂核心（提扎墨脱的灵核）,zh-CN
Soul Core of Xopec,柔派克靈魂核心（肖佩克的灵核）,zh-CN
Soul Core of Zalatl,札爾特靈魂核心（扎拉迪的灵核）,zh-CN
Soul Core of Zantipi,善堤比靈魂核心（赞提佩的灵核）,zh-CN
Soul Crystal: {0},灵魂水晶：{0},zh-CN
Soul Drain,魂魄吸取（魂魔榨取）,zh-CN
Soul Eater,噬魂者,zh-CN
Soul Mantle,祖灵之约,zh-CN
Soul Offering,靈魂獻祭（灵之奉献）,zh-CN
Soul Rune,靈魂符文,zh-CN
Soul Tether,靈魂束縛（灵魂羁绊）,zh-CN
Soul Worship,灵魂崇拜,zh-CN
Soulbreaker,破魂者,zh-CN
Soulless Form,無魂型態（无魂形态）,zh-CN
Soulrend,靈體撕裂（裂魂术）,zh-CN
Sovereign Alloy,君主合金（君王合金）,zh-CN
Sown Seeds,播種,zh-CN
Spaghettification,麵條化（扭曲湮没）,zh-CN
Spar,打擊練習（角力）,zh-CN
Spark,电球,zh-CN
Spatial Distortion,時空扭曲（空间扭曲）,zh-CN
Spear Stab,長矛刺擊（战矛突刺）,zh-CN
Spear Throw,長矛投擲（战矛飞掷）,zh-CN
Spear of Solaris,日耀長矛（日耀之矛）,zh-CN
Spearfield,長矛之錐（枪林矛阵）,zh-CN
Spears,長矛（战矛）,zh-CN
Specialised Containers,特化容器（专用容器）,zh-CN
Specialised Seeker,專業搜查（专业搜集者）,zh-CN
Specialised Shots,专精射击,zh-CN
Spectral Fire,灵体火焰,zh-CN
Spectral Volley,灵体齐射,zh-CN
Spectral Ward,光譜守護（魂灵结界）,zh-CN
Spectre: {0},幽魂：{0}（灵体：{0}）,zh-CN
Spell Cascade,秘能爆發（多重范围施法）,zh-CN
Spell Echo,施放迴響輔助（施法回响）,zh-CN
Spell Haste,法術迅捷（迅捷施法）,zh-CN
Spell Totem,法术图腾,zh-CN
Spellblade,魔刃（碎影魔刃）,zh-CN
Spells,法术,zh-CN
Spells Forbidden,禁咒,zh-CN
Spellslinger,拋法者（法术节魔）,zh-CN
Spider Woods,蜘蛛之林（蜘蛛林地）,zh-CN
Spider's Lesson,毒蛛的教訓（蜘蛛的训诫）,zh-CN
Spike Pit,尖刺陷阱（尖刺深坑）,zh-CN
Spiked Armour,尖刺護甲（倒刺护甲）,zh-CN
Spiked Bracers,尖刺护腕,zh-CN
Spiked Buckler,尖刺轻盾,zh-CN
Spiked Club,钝钉木棒,zh-CN
Spiked Plates,尖刺鎧甲（尖刺衬板）,zh-CN
Spiked Shield,尖刺盾牌（倒刺护盾）,zh-CN
Spiked Spear,尖刺長矛（尖刺战矛）,zh-CN
Spiked Whip,尖刺鞭笞（尖刺长鞭）,zh-CN
Spikeward Buckler,尖衛輕盾（尖刺守护轻盾）,zh-CN
Spill the Sap,傾瀉樹液（树液流出）,zh-CN
Spined Bracers,棘刺護腕（精纺护腕）,zh-CN
Spinning Inferno,旋轉獄火（飞旋炽焰）,zh-CN
Spiny Talisman,尖錐魔符（荆刺魔符）,zh-CN
Spiral Volley,螺旋之弦（螺旋齐射）,zh-CN
Spiral Wraps,盤繞裹手（螺旋裹手）,zh-CN
Spiral into Depression,陷入憂鬱（困厄螺旋）,zh-CN
Spiral into Insanity,瘋狂漩渦（疯乱螺旋）,zh-CN
Spiral into Mania,狂熱漩渦（癫狂螺旋）,zh-CN
Spiraling Conspiracy,邪鴉旋纏（鸦群密谋）,zh-CN
Spire of Ire,怒火之塔（怨怒塔矛）,zh-CN
Spired Greathelm,尖頂巨盔（螺旋巨盔）,zh-CN
Spirit,精魂,zh-CN
Spirit Bond,靈魂連結（祖灵相依）,zh-CN
Spirit Of The Bear,熊之魂（巨熊之灵）,zh-CN
Spirit Of The Boar,野豬之魂（野猪之灵）,zh-CN
Spirit Of The Cat,貓之魂（豹之灵）,zh-CN
Spirit Of The Owl,貓頭鷹之魂（枭之灵）,zh-CN
Spirit Of The Ox,公牛之魂（蛮牛之灵）,zh-CN
Spirit Of The Primate,猿猴之魂（狂猿之灵）,zh-CN
Spirit Of The Serpent,蝮蛇之魂（蛇之灵）,zh-CN
Spirit Of The Stag,公鹿之魂（雄鹿之灵）,zh-CN
Spirit Of The Wolf,狼之魂（头狼之灵）,zh-CN
Spirit Vessel,灵魂容器,zh-CN
Spirit Walker,魂靈行者（灵魂行者）,zh-CN
Spirit of the Bear,巨熊之靈,zh-CN
Spirit of the Wolf,靈魂之狼,zh-CN
Spirit of the Wyvern,靈魂之龍（飞龙之灵）,zh-CN
Spirit-Influenced,魂靈掌控（灵魂影响）,zh-CN
Spirit-Touched Spoils,灵触战利品,zh-CN
Spiritbone Crown,魂骨之冠（灵骨王冠）,zh-CN
Spiteful Floret,決恨花簇（怨毒之花）,zh-CN
Splash Damage,擴散傷害（溅射伤害）,zh-CN
Splinter Arrows,斷片箭（裂片箭）,zh-CN
Splinter Totem I,殘片圖騰 I（碎片图腾 I）,zh-CN
Splinter Totem II,殘片圖騰 II（碎片图腾 II）,zh-CN
Splinter of Lorrata,蘿拉塔裂片（罗瑞塔的破片）,zh-CN
Splintered Flail,分裂鏈錘（碎裂连枷）,zh-CN
Splintered Tower Shield,朽木塔盾,zh-CN
Splinterheart,裂心（裂心之弦）,zh-CN
Splintering Force,分裂力量（分裂之劲）,zh-CN
Splinters,斷片（裂甲）,zh-CN
Split,裂化（分裂）,zh-CN
Split Personality,人格分裂,zh-CN
Split Shot,分裂射击,zh-CN
Split the Earth,劈裂大地（撕裂大地）,zh-CN
Splitting Greataxe,分裂巨斧（裂刃大斧）,zh-CN
Splitting Ground,分裂地面（分裂大地）,zh-CN
Spoils of the Hunt,狩猎战利品,zh-CN
Sprawling Jungle,蔓延叢林（蔓生丛林）,zh-CN
Sprawling Rupture,蔓延裂縫（蔓生裂隙）,zh-CN
Spray and Pray,隨興掃射（枪林弹雨）,zh-CN
Spreading Ailments,散播異常狀態（扩散异常状态）,zh-CN
Spreading Darkness,散播黑暗（弥漫黑暗）,zh-CN
Spreading Frost,擴散寒冰（弥漫寒霜）,zh-CN
Spreading Shocks,擴散感電（感电传播）,zh-CN
Spring,湧泉（泛滥温泉）,zh-CN
Sprint,衝刺,zh-CN
Stackable Currency,可堆叠通货,zh-CN
Stacked Sabatons,疊層鎧靴（层钢战靴）,zh-CN
Stacking Toxins,疊加毒素（层叠毒素）,zh-CN
Stag Idol,雄鹿魔偶（雄鹿雕像）,zh-CN
Stage-Gaining Skills,獲得疊層的技能（层数叠加技能）,zh-CN
Staged,獲得疊層（层数）,zh-CN
Staggering Palm,撼敵之掌（惊风掌）,zh-CN
Staggering Wounds,撼敵創傷（错愕伤痕）,zh-CN
Staghorn Focus,鹿角法器,zh-CN
Stagnant Basin,靜滯盆地（死水盆地）,zh-CN
Stalking Belt,獵跡腰帶（追踪腰带）,zh-CN
Stalking Bracers,潛獵護腕（潜行护腕）,zh-CN
Stalking Panther,潛伏獵豹（匿影猎豹）,zh-CN
Stalking Spear,潛獵長矛（潜行战矛）,zh-CN
Stampede,踐踏（奔踏）,zh-CN
Stance Breaker,姿態破壞者（架势破除）,zh-CN
Stand Ground,穩住陣腳,zh-CN
Stand and Deliver,攔路搶劫（坚守阵地）,zh-CN
Starborn Onslaught,星裔猛襲（星辰冲击）,zh-CN
Starkonja's Head,斯塔空加之首,zh-CN
Starlit Ore,星耀礦石（星辉矿石）,zh-CN
Stars Aligned,行列眾星（群星罗列）,zh-CN
Stat Conversion,能力轉換（属性转化）,zh-CN
Stat Totals,能力總量（总属性）,zh-CN
Static Shocks,靜電震盪（静电脉冲）,zh-CN
Staunch Deflection,堅決偏斜（坚定偏转）,zh-CN
Staunching,止血,zh-CN
Staunching Charm,止血護符（止血咒符）,zh-CN
Staves,长杖,zh-CN
"Stay Light, Use Cover",保持警覺，善用掩護（轻装与掩蔽）,zh-CN
Steadfast I,穩若泰山 I（坚定 I）,zh-CN
Steadfast II,穩若泰山 II（坚定 II）,zh-CN
Steadfast Resolve,穩當決心（坚定决心）,zh-CN
Steady Development,穩定開發（极限考古）,zh-CN
Steady Footing,稳固立足,zh-CN
Steaming Springs,蒸氣之泉（蒸腾清泉）,zh-CN
Steel Bastion,鋼鐵堡壘（钢铁的壁垒）,zh-CN
Steel Plate,堅鋼鎧甲（冷钢之铠）,zh-CN
Steel and Sorcery,堅鋼與巫術（钢铁与魔法）,zh-CN
Steelhead Spear,鋼尖長矛（钢头战矛）,zh-CN
Steelmail Gauntlets,鋼鎖護手（钢甲手甲）,zh-CN
Steelpoint Quarterstaff,鋼尖細杖（钢缘节杖）,zh-CN
Steelpoint Shoes,鋼尖輕鞋（钢缘便鞋）,zh-CN
Steeltoe Boots,鐵趾長靴（钢趾靴）,zh-CN
Stellar Amulet,恆星項鍊（星辉项链）,zh-CN
Stench of Carrion,腐屍之臭（腐尸恶臭）,zh-CN
Step Like Mist,騰雲踏霧（迷踪步履）,zh-CN
Steppe,乾草原（干燥草原）,zh-CN
Stigmata,圣痕,zh-CN
Stimulants,興奮劑（兴奋鼓舞）,zh-CN
Stir the Swarm,攪動蟲群（惊扰虫群）,zh-CN
Stitched Gloves,缝合手套,zh-CN
Stoat Idol,白鼬魔偶（白鼬雕像）,zh-CN
Stocky Mitts,結實長手套（敦实护手）,zh-CN
Stoic Sceptre,魔道權杖（克己权杖）,zh-CN
Stoicism I,坚忍 I,zh-CN
Stoicism II,坚忍 II,zh-CN
Stolen Authority,竊取的權威（窃取权威）,zh-CN
Stomping Ground,重踏地面（震撼大地）,zh-CN
Stone Charm,岩石護符（磐石咒符）,zh-CN
Stone Citadel,岩石城塞（磐石城塞）,zh-CN
Stone Cuirass,岩石胸甲（石制胸甲）,zh-CN
Stone Flail,岩石鏈錘（巨石连枷）,zh-CN
Stone Greatsword,岩石巨劍（磐石巨剑）,zh-CN
Stone Greaves,岩石脛甲（坚石胫甲）,zh-CN
Stone Rune,岩石符文（磐石符文）,zh-CN
Stone Skin,頑石鋼膚（磐石之肤）,zh-CN
Stone Targe,岩石圓盾（石制圆盾）,zh-CN
Stone Tower Shield,岩石塔盾（坚石塔盾）,zh-CN
Stone of Lazhwar,拉兹瓦的灵石,zh-CN
Storm,风暴,zh-CN
Storm Driven,风暴驱动,zh-CN
Storm Lance,風暴之槍（岚舞长枪）,zh-CN
Storm Rune,暴風符文（风暴符文）,zh-CN
Storm Skills,风暴技能,zh-CN
Storm Surge,風暴洶湧（风暴激涌）,zh-CN
Storm Swell,風暴浪潮（风暴周期）,zh-CN
Storm Wave,風暴浪湧（移风岚）,zh-CN
Storm's Rebuke,風暴之責（风暴斥责）,zh-CN
Storm's Recollection,风暴回忆,zh-CN
Stormblast Bolts,雷暴彈藥（轰雷弩箭）,zh-CN
Stormbreaker,風暴破壞者（风暴克星）,zh-CN
Stormcaller Arrow,風暴呼喚箭矢（唤雷箭）,zh-CN
Stormchain,風暴之鏈（风暴连锁）,zh-CN
Stormcharged,雷霆充能（风暴随身）,zh-CN
Stormfire,烈風暴（风暴之炎）,zh-CN
"Stormgore, the Guardian",守護者．風暴血獸（风暴血魔，守护者）,zh-CN
Stormkeeper,蒼雷看守者（雷霆守护者）,zh-CN
Stormsurge,風暴湧流（风雷涌动）,zh-CN
Stormtossed Voyager,暴風航行者（风霜的航海家）,zh-CN
Stormwalker,风暴行者,zh-CN
Stormweaver,风暴编织者,zh-CN
Stout Crossbow,牢固十字弓（粗壮战弩）,zh-CN
Str,力量,zh-CN
Str/Dex,力量/敏捷,zh-CN
Str/Dex/Int,力量/敏捷/智慧,zh-CN
Str/Int,力量/智慧,zh-CN
Strange Aversions,詭譎嫌忌（异样憎恶）,zh-CN
Strategic Advantage,戰略優勢（历史的厚重）,zh-CN
Strategic Embankments,戰術陣地（战略堤防）,zh-CN
Stratified Targe,分层圆盾,zh-CN
Straw Sandals,乾草便鞋（稻草鞋履）,zh-CN
Streamlined Rounds,子彈如流（流线弹药）,zh-CN
Street Urchin,街邊頑童（街头顽童）,zh-CN
Strength of Blood,血之力量（鲜血之力）,zh-CN
Strength of the Crypt,陵墓之力（地窖之力）,zh-CN
Strength of the Deep,深渊之力,zh-CN
Strider Vest,疾行者背心,zh-CN
Strife Pick,鬥爭鎬（纷争之镐）,zh-CN
Strike,打击,zh-CN
Strike True,真實打擊（精准打击）,zh-CN
Strike Twice,二重打擊（惊霆复至）,zh-CN
Striking Quarterstaff,打擊細杖（打击节杖）,zh-CN
Striking Spear,突擊長矛（精标长矛）,zh-CN
Stripped Defences,剝離防禦（剥夺防御）,zh-CN
Strong Chin,強力下顎（强韧甲壳）,zh-CN
Strong Hearted,不屈之心（强健心灵）,zh-CN
Strongbox,保险箱,zh-CN
Stronghold,要塞（强固据点）,zh-CN
Struck Through,擊穿防禦（穿身而过）,zh-CN
Structured Hammer,建構之錘（构造之锤）,zh-CN
Strugglescream,掙扎吶喊（困苦尖啸）,zh-CN
Studded Boots,镶钉长靴,zh-CN
Studded Greatclub,鑲釘巨棍棒（镶钉巨棍）,zh-CN
Studded Targe,镶钉圆盾,zh-CN
Studded Vest,鑲釘背心（嵌饰背心）,zh-CN
Study the Chains,枷鎖研習（锁链研究）,zh-CN
Stun I,晕眩 I,zh-CN
Stun II,晕眩 II,zh-CN
Stun III,晕眩 III,zh-CN
Stun Recovery,暈眩恢復（晕眩回复）,zh-CN
Stun Resistant,暈眩抵抗（晕眩抗性）,zh-CN
Stuns,晕眩,zh-CN
Stupefy,麻木（茫然无措）,zh-CN
Sturdy Ally,強健的盟友（顽强的战友）,zh-CN
Sturdy Crossbow,堅固十字弓,zh-CN
Sturdy Metal,堅固金屬（刚毅金属）,zh-CN
Sturdy Mind,堅韌思維（坚韧心灵）,zh-CN
Stylebender,風格轉換（篡式者）,zh-CN
Styrn's Anthem,斯塔恩的贊歌（斯泰恩的颂歌）,zh-CN
Styrn's Ferocity,斯塔恩的暴行（斯泰恩的凶残）,zh-CN
Styrn's Mountain,斯塔恩的山巔（斯泰恩的山岳）,zh-CN
"Styrn, Fallen Knight of Aldur",阿德爾的墮道騎士．斯塔恩（斯泰恩，堕落奥杜尔骑士）,zh-CN
Subterfuge Mask,欺詐面具（诡计面纱）,zh-CN
Succour,救援（救济）,zh-CN
Sudden Escalation,突發升級（骤升）,zh-CN
Sudden Hail,突降冰雹,zh-CN
Sudden Infuriation,突發暴怒（无名火起）,zh-CN
Suede Bracers,麂皮護腕（绒皮护腕）,zh-CN
Suffusion,瀰漫的（充盈弥散）,zh-CN
Sulphuric Caverns,硫化洞窟（硝硫洞窟）,zh-CN
Summer Meadows,盛夏草原（夏日草甸）,zh-CN
Summon Companion,召喚盟友（召唤同伴）,zh-CN
Summon Infernal Hound,召喚獄炎獵犬（召唤炽焰猎犬）,zh-CN
Summoning Circle,召唤法阵,zh-CN
Sump,污水坑（污水深坑）,zh-CN
Sun Artifact,豔陽文物（烈日神器）,zh-CN
Sun Temple,太陽神殿（太阳大殿）,zh-CN
Sunder,大地震击,zh-CN
Sunder my Enemies...,粉碎我的敵人……（所向披靡）,zh-CN
Sunder the Flesh,碎裂血肉（皮开肉绽）,zh-CN
Sundered Armour,破碎護甲（护甲撕裂）,zh-CN
Sundering,崩裂（断离）,zh-CN
Sunken Pyramid,沉沒金字塔（沉没的金字塔）,zh-CN
Sunsplinter,烈日碎片（烈阳残片）,zh-CN
Supercharged Slam,超載重擊（蓄威神锤）,zh-CN
Supercritical,超暴擊（特化暴击）,zh-CN
Superiority,优越,zh-CN
Support,辅助,zh-CN
Support Gem Categories,辅助宝石类别,zh-CN
Support Gem Requirements,辅助宝石需求,zh-CN
Support Gems,辅助宝石,zh-CN
Support Straps,支撐綁帶（支承绑带）,zh-CN
Supporting Fire,支援火力,zh-CN
Supportive Ancestors,祖靈之援（先祖援手）,zh-CN
Suppress,壓抑（压制）,zh-CN
Suppressing Fire,火力抑制,zh-CN
Supreme Decadence,至高．頹廢（无上衰败）,zh-CN
Supreme Ego,至高．自我（无上自我）,zh-CN
Supreme Grandstanding,至高．譁眾（无上之秀）,zh-CN
Supreme Ostentation,至高．炫耀（无上宣示）,zh-CN
Surefooted Sigil,穩健印記（稳步法印）,zh-CN
Surge of the Tide,潮汐浪湧（奔涌潮汐）,zh-CN
Surging Avatar,澎湃灌注（涌动化身）,zh-CN
Surging Beast,洶湧野獸（奔涌兽灵）,zh-CN
Surging Currents,湧動電流（喷涌电流）,zh-CN
Surprise Spark,突擊火花（惊喜火花）,zh-CN
Surrounded,包圍（被包围）,zh-CN
Survival Plan,生存计划,zh-CN
Survival of the Fittest,適者生存,zh-CN
Sustainable Practices,永續實踐（可持续操作）,zh-CN
Sustained,持續性,zh-CN
Sustained Skills,經久技能（持续性技能）,zh-CN
Svalinn,史瓦林（斯瓦林）,zh-CN
Swamp Mastery,沼澤精通（沼泽专精）,zh-CN
Swarm,蟲群（群集聚落）,zh-CN
Swathed Cap,裹頭便帽（缠丝帽）,zh-CN
Swelling Hives,腫脹巢穴（肿胀虫巢）,zh-CN
Swift Affliction I,極速苦痛 I（极速腐化 I）,zh-CN
Swift Affliction II,極速苦痛 II（极速腐化 II）,zh-CN
Swift Affliction III,極速苦痛 III（极速腐化 III）,zh-CN
Swift Alloy,迅捷合金,zh-CN
Swift Blocking,快速阻斷（迅捷格挡）,zh-CN
Swift Bracers,迅疾護腕（迅捷护腕）,zh-CN
Swift Claw,迅捷之爪,zh-CN
Swift Flight,馭天（迅捷飞掠）,zh-CN
Swift Interruption,迅速打斷（迅捷打断）,zh-CN
Swift Spear,迅疾長矛（迅捷战矛）,zh-CN
Swiftstalker Coat,迅疾潛獵者外套（迅捷潜行者外套）,zh-CN
Sword Slash,劍刃斬（Sword Slash）,zh-CN
Sword Spear,剑刃长矛,zh-CN
Swords,劍（剑类）,zh-CN
Sylvan's Effigy,林木塑像（森林灵像）,zh-CN
Symbiotic Strongboxes,共生保险箱,zh-CN
Symbol of Defiance,衛道之符（抗争的象征）,zh-CN
System Changes,系統改變,zh-CN
"Syvora, Daughter of the Deep",深邃之女．希沃亞（西芙拉，深渊之女）,zh-CN
Syzygy,朔望,zh-CN
Tablets,碑牌（石板）,zh-CN
Tabula Rasa,无尽之衣,zh-CN
Tacati's Ire,特卡蒂的憤怒（塔卡提之怒）,zh-CN
Tacati's Soul Core of Affliction,特卡蒂的苦痛靈魂核心（塔卡提的折磨灵核）,zh-CN
Tactical Retreat,戰術性撤退（战术撤退）,zh-CN
Tactician,智勇軍師（战术家）,zh-CN
Tailwind,流順之風（提速尾流）,zh-CN
Tainted Strike,污染打击,zh-CN
Take Mana Costs as Damage,承受相當於魔力消耗的傷害（受到魔力消耗的伤害）,zh-CN
Talismans,魔符,zh-CN
Tame Beast,馴獸（驯服野兽）,zh-CN
Tangletongue,縛舌（纠缠之舌）,zh-CN
Tangmazu's Reliquary Key,湯馬祖的寶庫鑰匙（唐玛祖的圣物厅钥匙）,zh-CN
Tangmazu's Thurible,湯馬祖的提爐（唐玛祖的香炉）,zh-CN
Tantalum Alloy,鉭合金（钽质合金）,zh-CN
Tapestry Relic,聖經聖物（挂毯遗物）,zh-CN
Targeted Strike,指定打擊（定向打击）,zh-CN
Taryn's Shiver,塔林的颤栗之语,zh-CN
Tasalian Focus,塔萨里奥法器,zh-CN
Tasalian Greaves,塔萨里奥胫甲,zh-CN
Tasalio's Rhythm,塔萨里奥的律动,zh-CN
"Tasgul, Swallower of Light",光芒吞噬者．塔仕古爾（塔斯古尔，吞光者）,zh-CN
Taste for Blood,血味（赤色之味）,zh-CN
Tattered Robe,殘破長袍（破烂长袍）,zh-CN
Taunt,嘲讽,zh-CN
Taut Crossbow,緊繃十字弓（绷紧战弩）,zh-CN
Taut Flesh,繃緊肌肉（紧绷之躯）,zh-CN
"Tavakai, the Chieftain",酋長．塔瓦凱（塔瓦凯，酋长）,zh-CN
Tawhoa's Tending,塔赫亞的照顧（塔赫亚的照料）,zh-CN
Tawhoan Greatclub,塔赫亞巨棍棒（塔赫亚巨棍）,zh-CN
Tawhoan Tower Shield,塔赫亚塔盾,zh-CN
Tear,撕裂（撕扯）,zh-CN
Tear Open the Rift,撕開裂口（撕开裂隙）,zh-CN
Tearing Flail,撕裂鏈錘（碎肉连枷）,zh-CN
Tecrod's Gaze,特克羅德的邪眼（特克罗的凝视）,zh-CN
Tecrod's Revenge,特克羅德的復仇（特克罗的复仇）,zh-CN
Tectonic Slams,震波猛擊（破釜一击）,zh-CN
Temper Weapon,鍛鍊武器（淬炼武器）,zh-CN
Tempered Defences,緩和防禦（钢化防御）,zh-CN
